Project ID,Project Name,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units,Financing Type
64415,SPRING CREEK PHASE 4C,12/22/2022,12/13/2024,991882.0,441,VANDALIA AVENUE,Brooklyn,11239.0,3044520114.0,3000000.0,BK-05,42,107001.0,BK0504,40.654701,-73.875665,40.654899,-73.876332,08/30/2024,New Construction,No,Non Prevailing Wage,,,8.0,,,,1.0,1.0,6.0,,,,,,8.0,,8,8,HPD Financed
64415,SPRING CREEK PHASE 4C,12/22/2022,12/13/2024,991883.0,451,VANDALIA AVENUE,Brooklyn,11239.0,3044520115.0,3000000.0,BK-05,42,107001.0,BK0504,40.654759,-73.875514,40.654858,-73.876119,07/24/2024,New Construction,No,Non Prevailing Wage,6.0,2.0,,,,,1.0,1.0,6.0,,,,,,8.0,,8,8,HPD Financed
64415,SPRING CREEK PHASE 4C,12/22/2022,12/13/2024,991884.0,455,VANDALIA AVENUE,Brooklyn,11239.0,3044520116.0,3000000.0,BK-05,42,107001.0,BK0504,40.654786,-73.875453,40.654915,-73.875961,07/24/2024,New Construction,No,Non Prevailing Wage,,,8.0,,,,,1.0,7.0,,,,,,8.0,,8,8,HPD Financed
64415,SPRING CREEK PHASE 4C,12/22/2022,12/13/2024,991885.0,457,VANDALIA AVENUE,Brooklyn,11239.0,3044520117.0,3000000.0,BK-05,42,107001.0,BK0504,40.6548,-73.875424,40.654957,-73.875856,07/24/2024,New Construction,No,Non Prevailing Wage,5.0,3.0,,,,,,1.0,7.0,,,,,,8.0,,8,8,HPD Financed
64415,SPRING CREEK PHASE 4C,12/22/2022,12/13/2024,991886.0,459,VANDALIA AVENUE,Brooklyn,11239.0,3044520118.0,3000000.0,BK-05,42,107001.0,BK0504,40.654813,-73.875395,40.654995,-73.875748,07/25/2024,New Construction,No,Non Prevailing Wage,,,8.0,,,,1.0,1.0,6.0,,,,,,8.0,,8,8,HPD Financed
64415,SPRING CREEK PHASE 4C,12/22/2022,12/13/2024,991887.0,461,VANDALIA AVENUE,Brooklyn,11239.0,3044520119.0,3000000.0,BK-05,42,107001.0,BK0504,40.654827,-73.875366,40.655039,-73.875647,07/24/2024,New Construction,No,Non Prevailing Wage,5.0,3.0,,,,,,1.0,7.0,,,,,,8.0,,8,8,HPD Financed
64415,SPRING CREEK PHASE 4C,12/22/2022,12/13/2024,991889.0,465,VANDALIA AVENUE,Brooklyn,11239.0,3044520121.0,3000000.0,BK-05,42,107001.0,BK0504,40.654857,-73.875308,40.655093,-73.875524,07/31/2024,New Construction,No,Non Prevailing Wage,,,8.0,,,,,,1.0,7.0,,,,,8.0,,8,8,HPD Financed
71747,2767 ATLANTIC AVE_MIH71508,01/25/2023,12/17/2024,999867.0,2767,ATLANTIC AVENUE,Brooklyn,11207.0,3039460045.0,3427363.0,BK-05,37,1198.0,BK0502,40.676311,-73.892029,40.676607,-73.892082,12/17/2024,New Construction,No,Non Prevailing Wage,,5.0,5.0,,3.0,,2.0,4.0,7.0,,,,,,13.0,,13,41,Privately Financed
71748,BROOKLYN - 2777 ATLANTIC AVE_MIH71620,01/25/2023,12/17/2024,1013699.0,2777,ATLANTIC AVENUE,Brooklyn,11207.0,3039460042.0,3427362.0,BK-05,37,1198.0,BK0502,40.67636,-73.891747,40.676637,-73.891909,12/17/2024,New Construction,No,Non Prevailing Wage,,6.0,8.0,,5.0,,6.0,13.0,,,,,,,19.0,,19,63,Privately Financed
73252,451 10TH AVENUE,11/03/2022,12/17/2024,5064.0,451,10 AVENUE,Manhattan,10018.0,1007077501.0,1091604.0,MN-04,3,9903.0,MN0401,40.755303,-73.998636,40.755619,-73.998892,12/17/2024,New Construction,No,Non Prevailing Wage,,54.0,54.0,27.0,,,64.0,60.0,11.0,,,,,,135.0,,135,532,Privately Financed
75697,649 HART STREET APARTMENTS,04/16/2024,12/18/2024,1013122.0,649,HART STREET,Brooklyn,11221.0,3032170034.0,3073106.0,BK-04,34,423.0,BK0401,40.69853,-73.926668,40.698733,-73.926664,12/18/2024,New Construction,No,Non Prevailing Wage,,,,,12.0,,2.0,6.0,4.0,,,,,,12.0,,12,12,Privately Financed
75710,773 GROTE STREET,04/04/2024,12/18/2024,1012528.0,773,GROTE STREET,Bronx,10460.0,2031130006.0,2129718.0,BX-06,15,393.0,BX0603,40.850539,-73.883606,40.850758,-73.883464,12/18/2024,New Construction,No,Non Prevailing Wage,,,,,11.0,,2.0,3.0,6.0,,,,,,11.0,,11,34,Privately Financed
75385,1654 GRAND APTS,01/17/2024,12/18/2024,81410.0,1654,GRAND AVENUE,Bronx,10453.0,2028670012.0,2008481.0,BX-05,14,217.0,BX0501,40.847152,-73.914989,40.847146,-73.914649,12/18/2024,New Construction,No,Non Prevailing Wage,,,,,19.0,,16.0,3.0,,,,,,,19.0,,19,20,Privately Financed
74853,3103 SEDGWICK AVE APARTMENTS,11/23/2023,12/18/2024,973914.0,3103,SEDGWICK AVENUE,Bronx,10463.0,2032540072.0,2000000.0,BX-08,14,277.0,BX0801,40.876766,-73.899398,40.876909,-73.899662,12/18/2024,New Construction,No,Non Prevailing Wage,,,,,13.0,,,,12.0,1.0,,,,,13.0,,13,42,Privately Financed
74590,81-07 KEW GARDENS ROAD,08/14/2023,12/18/2024,1010410.0,81-07,KEW GARDENS ROAD,Queens,11415.0,4033580062.0,4000000.0,QN-09,29,21601.0,QN0901,40.712925,-73.829706,40.713012,-73.829421,12/18/2024,New Construction,No,Non Prevailing Wage,,,,,16.0,,,11.0,5.0,,,,,,16.0,,16,51,Privately Financed
76219,CONFIDENTIAL,12/19/2024,12/19/2024,,----,----,Queens,,,,QN-14,31,,,,,,,12/19/2024,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1,1,Privately Financed
76220,CONFIDENTIAL,12/19/2024,12/19/2024,,----,----,Staten Island,,,,SI-01,49,,,,,,,12/19/2024,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1,1,Privately Financed
76309,1845 PITKINS AVE APARTMENTS,08/27/2024,12/19/2024,1013970.0,1845,PITKIN AVENUE,Brooklyn,11212.0,3037090135.0,3000000.0,BK-16,37,908.0,BK1602,40.670588,-73.904745,40.670816,-73.904817,12/19/2024,New Construction,No,Non Prevailing Wage,,,,,8.0,,1.0,,7.0,,,,,,8.0,,8,8,Privately Financed
73693,94-50 45TH AVENUE,03/10/2023,12/19/2024,433760.0,94-50,45 AVENUE,Queens,11373.0,4016020028.0,4618175.0,QN-04,25,463.0,QN0401,40.744021,-73.870147,40.744217,-73.868905,12/19/2024,New Construction,No,Non Prevailing Wage,,,,,3.0,,,,3.0,,,,,,3.0,,3,7,Privately Financed
76224,CONFIDENTIAL,12/20/2024,12/20/2024,,----,----,Brooklyn,,,,BK-18,46,,,,,,,12/20/2024,New Construction,No,Non Prevailing Wage,,1.0,,,,,,1.0,,,,,,,,1.0,1,1,Privately Financed
76269,3165 VILLA AVE _ HPS,09/30/2024,12/20/2024,1012085.0,3165,VILLA AVENUE,Bronx,10468.0,2033220044.0,2000000.0,BX-07,11,411.0,BX0702,40.876414,-73.88696,40.876206,-73.88734,12/20/2024,New Construction,No,Non Prevailing Wage,,,,,56.0,,13.0,22.0,21.0,,,,,,56.0,,56,57,Privately Financed
75430,138 BRUCKNER BOULEVARD,02/22/2024,12/20/2024,1012777.0,138,BRUCKNER BOULEVARD,Bronx,10454.0,2022600010.0,2129717.0,BX-01,8,1902.0,BX0101,40.803902,-73.920534,40.803457,-73.920629,12/20/2024,New Construction,No,Non Prevailing Wage,,,,,135.0,,8.0,93.0,34.0,,,,,,135.0,,135,448,Privately Financed
74567,833 & 837 MAPLE STREET,09/20/2023,12/20/2024,332437.0,837,MAPLE STREET,Brooklyn,11203.0,3045880098.0,3000000.0,BK-09,41,88001.0,BK0902,40.662016,-73.932144,40.662228,-73.932042,12/05/2024,New Construction,No,Non Prevailing Wage,,,,,4.0,,,2.0,2.0,,,,,,4.0,,4,13,Privately Financed
74567,833 & 837 MAPLE STREET,09/20/2023,12/20/2024,1004447.0,833,MAPLE STREET,Brooklyn,11203.0,3045880102.0,3000000.0,BK-09,41,88001.0,BK0902,40.662008,-73.932266,40.66222,-73.932165,12/20/2024,New Construction,No,Non Prevailing Wage,,,,,6.0,,,6.0,,,,,,,6.0,,6,20,Privately Financed
71703,FINCH GROUP. 4746-4750 WHITE PLAINS RD. WAKEFIELD SENIORS,12/23/2022,12/23/2024,1004586.0,4750,WHITE PLAINS ROAD,Bronx,10470.0,2051130031.0,2000000.0,BX-12,11,442.0,BX1203,40.904834,-73.849625,40.904753,-73.849252,12/23/2024,New Construction,No,Prevailing Wage,72.0,,,,,1.0,71.0,1.0,1.0,,,,,,73.0,,73,73,HPD Financed
75715,88 NORTH 1ST STREET APARTMENTS,04/03/2024,12/27/2024,1013120.0,88,NORTH 1 STREET,Brooklyn,11249.0,3023790009.0,3000000.0,BK-01,34,555.0,BK0102,40.716105,-73.963393,40.715927,-73.963584,12/27/2024,New Construction,No,Non Prevailing Wage,,,,,14.0,,11.0,3.0,,,,,,,14.0,,14,46,Privately Financed
75379,1014 OGDEN AVE APARTMENTS,01/30/2024,12/27/2024,1012674.0,1014,OGDEN AVENUE,Bronx,10452.0,2025120005.0,2000000.0,BX-04,16,189.0,BX0402,40.833391,-73.929107,40.833221,-73.928948,12/27/2024,New Construction,No,Non Prevailing Wage,,,,,16.0,,6.0,10.0,,,,,,,16.0,,16,17,Privately Financed
74919,1668 BERGEN STREET APARTMENTS_HPS,12/11/2023,12/27/2024,1011195.0,1668,BERGEN STREET,Brooklyn,11213.0,3013560010.0,3427364.0,BK-08,41,307.0,BK0802,40.674845,-73.927177,40.674587,-73.927257,12/27/2024,New Construction,No,Non Prevailing Wage,,,,,6.0,,2.0,4.0,,,,,,,6.0,,6,10,Privately Financed
74660,2330 CAMBRELENG AVENUE,09/11/2023,12/27/2024,54870.0,2330,CAMBRELENG AVENUE,Bronx,10458.0,2030890018.0,2000000.0,BX-06,15,391.0,BX0603,40.85345,-73.88577,40.853371,-73.885531,12/27/2024,New Construction,No,Non Prevailing Wage,,,,,14.0,,3.0,4.0,7.0,,,,,,14.0,,14,44,Privately Financed
73689,865 ROGERS AVENUE APARTMENTS,03/15/2023,12/27/2024,364014.0,865,ROGERS AVENUE,Brooklyn,11226.0,3051080011.0,3429174.0,BK-17,40,824.0,BK1701,40.649335,-73.952316,40.649469,-73.952042,12/27/2024,New Construction,No,Non Prevailing Wage,,,,,8.0,,1.0,5.0,2.0,,,,,,8.0,,8,26,Privately Financed
73720,12-22 ASTORIA BLVD,02/08/2023,12/27/2024,1012396.0,2025-12-22T00:00:00.000,ASTORIA BOULEVARD,Queens,11102.0,4005120001.0,4000000.0,QN-01,22,83.0,QN0102,40.77211,-73.929937,40.771896,-73.929306,12/27/2024,New Construction,No,Non Prevailing Wage,,,,,3.0,,,,3.0,,,,,,3.0,,3,10,Privately Financed
73744,113 E 184TH STREET,01/06/2023,12/27/2024,66573.0,113,EAST 184 STREET,Bronx,10468.0,2031730064.0,2013917.0,BX-05,14,23703.0,BX0503,40.859823,-73.900313,40.859944,-73.899944,12/27/2024,New Construction,No,Non Prevailing Wage,,,,,16.0,,8.0,8.0,,,,,,,16.0,,16,51,Privately Financed
67899,BLUE SEA. 223 LINDEN STREET. LINDEN GROVE,06/30/2022,12/30/2024,1004426.0,223,LINDEN STREET,Brooklyn,11221.0,,,BK-04,37,433.0,BK0402,40.696176,-73.916696,,,12/30/2025,New Construction,No,Prevailing Wage,152.0,,,,,1.0,109.0,43.0,1.0,,,,,,153.0,,153,153,HPD Financed
76354,CONFIDENTIAL,12/31/2024,12/31/2024,,----,----,Brooklyn,,,,BK-15,46,,,,,,,12/31/2024,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1,1,Privately Financed
74225,237 BUFFALO AVENUE,06/19/2023,12/31/2024,971095.0,237,BUFFALO AVENUE,Brooklyn,11213.0,3013810011.0,3036908.0,BK-08,41,359.0,BK0802,40.670966,-73.925336,40.670976,-73.925047,12/31/2024,New Construction,No,Non Prevailing Wage,,,,,2.0,,,1.0,1.0,,,,,,2.0,,2,6,Privately Financed
76736,36-20 STEINWAY STREET APARTMENTS,01/07/2025,01/07/2025,999816.0,36-20,STEINWAY STREET,Queens,11101.0,4006657501.0,4619734.0,QN-01,26,157.0,QN0104,40.753253,-73.923688,40.75291,-73.924399,01/07/2025,New Construction,No,Non Prevailing Wage,,,,,43.0,,13.0,21.0,9.0,,,,,,43.0,,43,143,Privately Financed
76383,CONFIDENTIAL,01/09/2025,01/09/2025,,----,----,Staten Island,,,,SI-01,49,,,,,,,01/09/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,,1.0,,,,,,1.0,1,1,Privately Financed
76393,CONFIDENTIAL,01/09/2025,01/09/2025,,----,----,Brooklyn,,,,BK-09,40,,,,,,,01/09/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1,1,Privately Financed
76398,CONFIDENTIAL,01/09/2025,01/09/2025,,----,----,Staten Island,,,,SI-03,51,,,,,,,01/09/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,,1.0,,,,,,1.0,1,1,Privately Financed
70731,100 FLATBUSH AVENUE (PHASE 1),12/23/2021,01/16/2025,994953.0,90,FLATBUSH AVENUE,Brooklyn,11217.0,3001747502.0,3000000.0,BK-02,33,39.0,BK0202,40.685689,-73.978654,40.685673,-73.978997,01/16/2025,New Construction,No,Non Prevailing Wage,,18.0,18.0,9.0,,,5.0,32.0,6.0,2.0,,,,,45.0,,45,441,Privately Financed
76473,CONFIDENTIAL,01/17/2025,01/17/2025,,----,----,Bronx,,,,BX-09,18,,,,,,,01/17/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,,1.0,,,,,,1.0,1,1,Privately Financed
76457,CONFIDENTIAL,01/21/2025,01/21/2025,,----,----,Brooklyn,,,,BK-14,44,,,,,,,01/21/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1,1,Privately Financed
76478,CONFIDENTIAL,01/22/2025,01/22/2025,,----,----,Manhattan,,,,MN-10,9,,,,,,,01/22/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,,,1.0,,,,,1.0,1,1,Privately Financed
76475,CONFIDENTIAL,01/23/2025,01/23/2025,,----,----,Bronx,,,,BX-09,18,,,,,,,01/23/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,,1.0,,,,,,1.0,1,1,Privately Financed
75454,1896 UNIVERSITY AVE APARTMENTS,03/21/2024,01/23/2025,1012397.0,1896,UNIVERSITY AVENUE,Bronx,10453.0,2028680042.0,2000000.0,BX-05,14,243.0,BX0501,40.852807,-73.913011,40.852673,-73.91273,01/23/2025,New Construction,No,Non Prevailing Wage,,,,,53.0,,13.0,5.0,28.0,7.0,,,,,53.0,,53,53,Privately Financed
76479,CONFIDENTIAL,01/24/2025,01/24/2025,,----,----,Queens,,,,QN-01,22,,,,,,,01/24/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,1.0,,,,,,,,1.0,1,1,Privately Financed
76486,CONFIDENTIAL,01/24/2025,01/24/2025,,----,----,Queens,,,,QN-08,24,,,,,,,01/24/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1,1,Privately Financed
76760,THE DIME,01/28/2025,01/28/2025,1012104.0,277,SOUTH 5 STREET,Brooklyn,11211.0,3024477501.0,3323539.0,BK-01,34,525.0,BK0102,40.70922,-73.957871,40.709598,-73.957925,01/28/2025,New Construction,No,Non Prevailing Wage,,,,,54.0,,19.0,24.0,6.0,5.0,,,,,54.0,,54,177,Privately Financed
76505,CONFIDENTIAL,01/30/2025,01/30/2025,,----,----,Staten Island,,,,SI-03,51,,,,,,,01/30/2025,New Construction,No,Non Prevailing Wage,,1.0,,,,,,,,1.0,,,,,,1.0,1,1,Privately Financed
76755,25-51 38TH ST APARTMENTS,01/30/2025,01/30/2025,1000028.0,25-51,38 STREET,Queens,11103.0,4006540014.0,4607559.0,QN-01,22,143.0,QN0104,40.767784,-73.912924,40.766922,-73.913311,01/30/2025,New Construction,No,Non Prevailing Wage,,,,,7.0,,,5.0,2.0,,,,,,7.0,,7,21,Privately Financed
75443,1499 BEDFORD AVE,03/26/2024,01/30/2025,996625.0,1499,BEDFORD AVENUE,Brooklyn,11216.0,3012530007.0,3000000.0,BK-08,35,219.0,BK0802,40.671552,-73.95474,40.671585,-73.954369,01/30/2025,New Construction,No,Non Prevailing Wage,,,,,30.0,,7.0,8.0,,15.0,,,,,30.0,,30,99,Privately Financed
74670,2072 ANTHONY AVENUE,08/29/2023,01/30/2025,45680.0,2072,ANTHONY AVENUE,Bronx,10457.0,2031560049.0,2129647.0,BX-05,15,381.0,BX0502,40.852746,-73.902001,40.852644,-73.901712,01/30/2025,New Construction,No,Non Prevailing Wage,,,,,110.0,,29.0,59.0,22.0,,,,,,110.0,,110,111,Privately Financed
67005,IMPACCT BK. 776-780 MYRTLE AVE,12/22/2022,01/31/2025,998808.0,778,MYRTLE AVENUE,Brooklyn,11206.0,3017540020.0,3000000.0,BK-03,36,253.0,BK0301,40.695079,-73.95176,40.694895,-73.951288,10/18/2024,New Construction,No,Non Prevailing Wage,36.0,8.0,15.0,,,1.0,45.0,8.0,7.0,,,,,,60.0,,60,60,HPD Financed
76290,135 MARCY PLACE,09/17/2024,02/05/2025,94273.0,135,MARCY PLACE,Bronx,10452.0,2028410082.0,2008070.0,BX-04,16,22102.0,BX0403,40.837966,-73.915929,40.838095,-73.915654,02/05/2025,New Construction,No,Non Prevailing Wage,,,,,8.0,,8.0,,,,,,,,8.0,,8,26,Privately Financed
76317,2525 GRAND AVENUE,07/15/2024,02/05/2025,1013351.0,2525,GRAND AVENUE,Bronx,10468.0,2032140051.0,2000000.0,BX-07,14,265.0,BX0701,40.865168,-73.901491,40.865366,-73.90165,02/05/2025,New Construction,No,Non Prevailing Wage,,,,,8.0,,8.0,,,,,,,,8.0,,8,24,Privately Financed
75679,968 ROGERS PLACE,05/14/2024,02/05/2025,1012907.0,968,ROGERS PLACE,Bronx,10459.0,2026990019.0,2129680.0,BX-02,17,12901.0,BX0202,40.822984,-73.897821,40.823089,-73.897582,02/05/2025,New Construction,No,Non Prevailing Wage,,,,,7.0,,,7.0,,,,,,,7.0,,7,8,Privately Financed
75698,3056 DECATUR AVENUE,04/15/2024,02/05/2025,60895.0,3056,DECATUR AVENUE,Bronx,10467.0,2033310019.0,2000000.0,BX-07,11,425.0,BX0703,40.870949,-73.879105,40.870678,-73.879055,02/05/2025,New Construction,No,Non Prevailing Wage,,,,,3.0,,,3.0,,,,,,,3.0,,3,9,Privately Financed
75431,154 LENOX ROAD,02/22/2024,02/05/2025,1012751.0,154,LENOX ROAD,Brooklyn,11226.0,3050840038.0,3000000.0,BK-17,40,822.0,BK1701,40.653873,-73.954424,40.653552,-73.95436,02/05/2025,New Construction,No,Non Prevailing Wage,,,,,13.0,,,6.0,7.0,,,,,,13.0,,13,42,Privately Financed
73710,69-03/69-05 DITMARS BOULEVARD,02/15/2023,02/05/2025,982250.0,69-05,DITMARS BOULEVARD,Queens,11370.0,4009660001.0,4617726.0,QN-01,22,317.0,QN0101,40.768245,-73.899512,40.768387,-73.899147,02/05/2025,New Construction,No,Non Prevailing Wage,,,,,5.0,,,,5.0,,,,,,5.0,,5,15,Privately Financed
70007,2232 KIMBALL STREET,06/29/2020,02/05/2025,948620.0,2232,KIMBALL STREET,Brooklyn,11234.0,3085560055.0,3242302.0,BK-18,46,662.0,BK1802,40.607722,-73.924146,40.607527,-73.92429,02/05/2025,New Construction,No,Non Prevailing Wage,,,,,2.0,,,,2.0,,,,,,2.0,,2,6,Privately Financed
76543,CONFIDENTIAL,02/07/2025,02/07/2025,,----,----,Queens,,,,QN-04,26,,,,,,,02/07/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,1.0,,,,,,,,1.0,1,1,Privately Financed
76266,344 LORIMER STREET,07/16/2024,02/07/2025,1014111.0,344,LORIMER STREET,Brooklyn,11206.0,3030500004.0,3071063.0,BK-01,34,511.0,BK0104,40.707201,-73.948235,40.707223,-73.948004,02/07/2025,New Construction,No,Non Prevailing Wage,,,,,3.0,,,,3.0,,,,,,3.0,,3,8,Privately Financed
74913,28-57 45TH STREET,12/19/2023,02/07/2025,434400.0,28-57,45 STREET,Queens,11103.0,4007190003.0,4620904.0,QN-01,22,147.0,QN0104,40.763299,-73.909941,40.762131,-73.91056,02/07/2025,New Construction,No,Non Prevailing Wage,,,,,3.0,,,1.0,2.0,,,,,,3.0,,3,9,Privately Financed
76262,258 ROCKAWAY AVENUE APARTMENTS,07/31/2024,02/12/2025,1014482.0,258,ROCKAWAY AVENUE,Brooklyn,11233.0,3014480037.0,3000000.0,BK-16,41,36501.0,BK1601,40.67437,-73.911124,40.674401,-73.91142,02/12/2025,New Construction,No,Non Prevailing Wage,,,,,7.0,,,7.0,,,,,,,7.0,,7,8,Privately Financed
76263,260 ROCKAWAY AVENUE APARTMENTS,07/31/2024,02/12/2025,1014516.0,260,ROCKAWAY AVENUE,Brooklyn,11233.0,3014480037.0,3000000.0,BK-16,41,36501.0,BK1601,40.674301,-73.911132,40.674401,-73.91142,02/12/2025,New Construction,No,Non Prevailing Wage,,,,,7.0,,,7.0,,,,,,,7.0,,7,8,Privately Financed
76264,262 ROCKAWAY AVENUE APARTMENTS,07/31/2024,02/12/2025,1014484.0,262,ROCKAWAY AVENUE,Brooklyn,11233.0,3014480039.0,3000000.0,BK-16,41,36501.0,BK1601,40.674233,-73.911139,40.674263,-73.911434,02/12/2025,New Construction,No,Non Prevailing Wage,,,,,7.0,,,7.0,,,,,,,7.0,,7,8,Privately Financed
74954,161 MESEROLE AVENUE,12/29/2023,02/12/2025,336233.0,161,MESEROLE AVENUE,Brooklyn,11222.0,3025990025.0,3000000.0,BK-01,33,573.0,BK0101,40.727908,-73.950275,40.728054,-73.950412,02/12/2025,New Construction,No,Non Prevailing Wage,,,,,15.0,,5.0,10.0,,,,,,,15.0,,15,29,Privately Financed
74598,2973 OCEAN PARKWAY,07/14/2023,02/12/2025,348518.0,2973,OCEAN PARKWAY,Brooklyn,11235.0,3086610068.0,3244263.0,BK-13,48,364.0,BK1303,40.578634,-73.967986,40.578711,-73.96741,02/12/2025,New Construction,No,Non Prevailing Wage,,,,,3.0,,,2.0,1.0,,,,,,3.0,,3,8,Privately Financed
73721,3128 BAILY AVE,02/08/2023,02/12/2025,46537.0,3128,BAILEY AVENUE,Bronx,10463.0,2032610033.0,2129659.0,BX-08,14,277.0,BX0801,40.878695,-73.901847,40.878521,-73.901616,02/12/2025,New Construction,No,Non Prevailing Wage,,,,,40.0,,,20.0,20.0,,,,,,40.0,,40,40,Privately Financed
76544,CONFIDENTIAL,02/13/2025,02/13/2025,,----,----,Bronx,,,,BX-09,18,,,,,,,02/13/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1,1,Privately Financed
76553,CONFIDENTIAL,02/13/2025,02/13/2025,,----,----,Bronx,,,,BX-11,13,,,,,,,02/13/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1,1,Privately Financed
65304,LINDEN TERRACE BUILDING 2,12/17/2020,02/13/2025,989116.0,573,EMERALD STREET,Brooklyn,11208.0,3044960015.0,3425087.0,BK-05,42,1220.0,BK0505,40.668754,-73.858798,40.669102,-73.858411,05/25/2023,New Construction,No,Non Prevailing Wage,44.0,36.0,79.0,,,1.0,38.0,69.0,40.0,13.0,,,,,160.0,,160,160,HPD Financed
67130,COMMUNITY ACCESS. 1159 RIVER AVENUE,12/18/2019,02/13/2025,988878.0,1159,RIVER AVENUE,Bronx,10452.0,,,BX-04,16,197.0,BX0401,40.834635,-73.921947,,,02/13/2025,New Construction,No,Non Prevailing Wage,148.0,,96.0,,,1.0,145.0,28.0,55.0,17.0,,,,,245.0,,245,245,HPD Financed
76560,CONFIDENTIAL,02/14/2025,02/14/2025,,----,----,Brooklyn,,,,BK-12,39,,,,,,,02/14/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,1.0,,,,,,,,1.0,1,1,Privately Financed
76562,CONFIDENTIAL,02/14/2025,02/14/2025,,----,----,Manhattan,,,,MN-09,7,,,,,,,02/14/2025,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1,1,Privately Financed
76740,31-33 LINCOLD RD. APARTMENTS,02/18/2025,02/18/2025,971695.0,33,LINCOLN ROAD,Brooklyn,11225.0,3050240074.0,3426435.0,BK-09,40,327.0,BK0902,40.660784,-73.961484,40.6611,-73.961855,02/18/2025,New Construction,No,Non Prevailing Wage,,,,,27.0,,6.0,6.0,15.0,,,,,,27.0,,27,90,Privately Financed
